# pmt_id easting_cm northing_cm
2968 1209.00 -1396.03
2969 1612.00 -1396.03
2970 2015.00 -1396.03
2971 2418.00 -1396.03
2972 2821.00 -1396.03
2973 3224.00 -1396.03
2974 3627.00 -1396.03
2975 4030.00 -1396.03
2976 4433.00 -1396.03
2977 4836.00 -1396.03
2978 5239.00 -1396.03
2979 5642.00 -1396.03
2980 6045.00 -1396.03
2981 6448.00 -1396.03
2982 6851.00 -1396.03
2983 7254.00 -1396.03
2984 7657.00 -1396.03
2985 8060.00 -1396.03
2986 8463.00 -1396.03
2987 8866.00 -1396.03
2988 9269.00 -1396.03
2989 9672.00 -1396.03
2990 10075.00 -1396.03
2991 10478.00 -1396.03
2992 10881.00 -1396.03
2993 11284.00 -1396.03
2994 11687.00 -1396.03
2995 12090.00 -1396.03
2996 12493.00 -1396.03
2997 12896.00 -1396.03
2998 13299.00 -1396.03
2999 13702.00 -1396.03
3000 14105.00 -1396.03
3001 14508.00 -1396.03
3002 14911.00 -1396.03
3003 15314.00 -1396.03
3004 15717.00 -1396.03
3005 16926.00 -1396.03
3006 18538.00 -1396.03
3007 20150.00 -1396.03
3008 21762.00 -1396.03
3009 23374.00 -1396.03
3010 24986.00 -1396.03
3011 26598.00 -1396.03
3012 28210.00 -1396.03
3013 29822.00 -1396.03
3014 -15918.50 -1047.02
3015 -15515.50 -1047.02
3016 -15112.50 -1047.02
3017 -14709.50 -1047.02
3018 -14306.50 -1047.02
3019 -13903.50 -1047.02
3020 -13500.50 -1047.02
3021 -13097.50 -1047.02
3022 -12694.50 -1047.02
3023 -12291.50 -1047.02
3024 -11888.50 -1047.02
3025 -11485.50 -1047.02
3026 -11082.50 -1047.02
3027 -10679.50 -1047.02
3028 -10276.50 -1047.02
3029 -9873.50 -1047.02
3030 -9470.50 -1047.02
3031 -9067.50 -1047.02
3032 -8664.50 -1047.02
3033 -8261.50 -1047.02
3034 -7858.50 -1047.02
3035 -7455.50 -1047.02
3036 -7052.50 -1047.02
3037 -6649.50 -1047.02
3038 -6246.50 -1047.02
3039 -5843.50 -1047.02
3040 -5440.50 -1047.02
3041 -5037.50 -1047.02
3042 -4634.50 -1047.02
3043 -4231.50 -1047.02
3044 -3828.50 -1047.02
3045 -3425.50 -1047.02
3046 -3022.50 -1047.02
3047 -2619.50 -1047.02
3048 -2216.50 -1047.02
3049 -1813.50 -1047.02
3050 -1410.50 -1047.02
3051 -1007.50 -1047.02
3052 -604.50 -1047.02
3053 -201.50 -1047.02
3054 201.50 -1047.02
3055 604.50 -1047.02
3056 1007.50 -1047.02
3057 1410.50 -1047.02
3058 1813.50 -1047.02
3059 2216.50 -1047.02
3060 2619.50 -1047.02
3061 3022.50 -1047.02
3062 3425.50 -1047.02
3063 3828.50 -1047.02
3064 4231.50 -1047.02
3065 4634.50 -1047.02
3066 5037.50 -1047.02
3067 5440.50 -1047.02
3068 5843.50 -1047.02
3069 6246.50 -1047.02
3070 6649.50 -1047.02
3071 7052.50 -1047.02
3072 7455.50 -1047.02
3073 7858.50 -1047.02
3074 8261.50 -1047.02
3075 8664.50 -1047.02
3076 9067.50 -1047.02
3077 9470.50 -1047.02
3078 9873.50 -1047.02
3079 10276.50 -1047.02
3080 10679.50 -1047.02
3081 11082.50 -1047.02
3082 11485.50 -1047.02
3083 11888.50 -1047.02
3084 12291.50 -1047.02
3085 12694.50 -1047.02
3086 13097.50 -1047.02
3087 13500.50 -1047.02
3088 13903.50 -1047.02
3089 14306.50 -1047.02
3090 14709.50 -1047.02
3091 15112.50 -1047.02
3092 15515.50 -1047.02
3093 15918.50 -1047.02
3094 -15717.00 -698.02
3095 -15314.00 -698.02
3096 -14911.00 -698.02
3097 -14508.00 -698.02
3098 -14105.00 -698.02
3099 -13702.00 -698.02
3100 -13299.00 -698.02
3101 -12896.00 -698.02
3102 -12493.00 -698.02
3103 -12090.00 -698.02
3104 -11687.00 -698.02
3105 -11284.00 -698.02
3106 -10881.00 -698.02
3107 -10478.00 -698.02
3108 -10075.00 -698.02
3109 -9672.00 -698.02
3110 -9269.00 -698.02
3111 -8866.00 -698.02
3112 -8463.00 -698.02
3113 -8060.00 -698.02
3114 -7657.00 -698.02
3115 -7254.00 -698.02
3116 -6851.00 -698.02
3117 -6448.00 -698.02
3118 -6045.00 -698.02
3119 -5642.00 -698.02
3120 -5239.00 -698.02
3121 -4836.00 -698.02
3122 -4433.00 -698.02
3123 -4030.00 -698.02
3124 -3627.00 -698.02
3125 -3224.00 -698.02
3126 -2821.00 -698.02
3127 -2418.00 -698.02
3128 -2015.00 -698.02
3129 -1612.00 -698.02
3130 -1209.00 -698.02
3131 -806.00 -698.02
3132 -403.00 -698.02
3133 0.00 -698.02
3134 403.00 -698.02
3135 806.00 -698.02
3136 1209.00 -698.02
3137 1612.00 -698.02
3138 2015.00 -698.02
3139 2418.00 -698.02
3140 2821.00 -698.02
3141 3224.00 -698.02
3142 3627.00 -698.02
3143 4030.00 -698.02
3144 4433.00 -698.02
3145 4836.00 -698.02
3146 5239.00 -698.02
3147 5642.00 -698.02
3148 6045.00 -698.02
3149 6448.00 -698.02
3150 6851.00 -698.02
3151 7254.00 -698.02
3152 7657.00 -698.02
3153 8060.00 -698.02
3154 8463.00 -698.02
3155 8866.00 -698.02
3156 9269.00 -698.02
3157 9672.00 -698.02
3158 10075.00 -698.02
3159 10478.00 -698.02
3160 10881.00 -698.02
3161 11284.00 -698.02
3162 11687.00 -698.02
3163 12090.00 -698.02
3164 12493.00 -698.02
3165 12896.00 -698.02
3166 13299.00 -698.02
3167 13702.00 -698.02
3168 14105.00 -698.02
3169 14508.00 -698.02
3170 14911.00 -698.02
3171 15314.00 -698.02
3172 15717.00 -698.02
3173 -15918.50 -349.01
3174 -15515.50 -349.01
3175 -15112.50 -349.01
3176 -14709.50 -349.01
3177 -14306.50 -349.01
3178 -13903.50 -349.01
3179 -13500.50 -349.01
3180 -13097.50 -349.01
3181 -12694.50 -349.01
3182 -12291.50 -349.01
3183 -11888.50 -349.01
3184 -11485.50 -349.01
3185 -11082.50 -349.01
3186 -10679.50 -349.01
3187 -10276.50 -349.01
3188 -9873.50 -349.01
3189 -9470.50 -349.01
3190 -9067.50 -349.01
3191 -8664.50 -349.01
3192 -8261.50 -349.01
3193 -7858.50 -349.01
3194 -7455.50 -349.01
3195 -7052.50 -349.01
3196 -6649.50 -349.01
3197 -6246.50 -349.01
3198 -5843.50 -349.01
3199 -5440.50 -349.01
3200 -5037.50 -349.01
3201 -4634.50 -349.01
3202 -4231.50 -349.01
3203 -3828.50 -349.01
3204 -3425.50 -349.01
3205 -3022.50 -349.01
3206 -2619.50 -349.01
3207 -2216.50 -349.01
3208 -1813.50 -349.01
3209 -1410.50 -349.01
3210 -1007.50 -349.01
3211 -604.50 -349.01
3212 -201.50 -349.01
3213 201.50 -349.01
3214 604.50 -349.01
3215 1007.50 -349.01
3216 1410.50 -349.01
3217 1813.50 -349.01
3218 2216.50 -349.01
3219 2619.50 -349.01
3220 3022.50 -349.01
3221 3425.50 -349.01
3222 3828.50 -349.01
3223 4231.50 -349.01
3224 4634.50 -349.01
3225 5037.50 -349.01
3226 5440.50 -349.01
3227 5843.50 -349.01
3228 6246.50 -349.01
3229 6649.50 -349.01
3230 7052.50 -349.01
3231 7455.50 -349.01
3232 7858.50 -349.01
3233 8261.50 -349.01
3234 8664.50 -349.01
3235 9067.50 -349.01
3236 9470.50 -349.01
3237 9873.50 -349.01
3238 10276.50 -349.01
3239 10679.50 -349.01
3240 11082.50 -349.01
3241 11485.50 -349.01
3242 11888.50 -349.01
3243 12291.50 -349.01
3244 12694.50 -349.01
3245 13097.50 -349.01
3246 13500.50 -349.01
3247 13903.50 -349.01
3248 14306.50 -349.01
3249 14709.50 -349.01
3250 15112.50 -349.01
3251 15515.50 -349.01
3252 15918.50 -349.01
3253 -29016.00 0.00
3254 -27404.00 0.00
3255 -25792.00 0.00
3256 -24180.00 0.00
3257 -22568.00 0.00
3258 -20956.00 0.00
3259 -19344.00 0.00
3260 -17732.00 0.00
3261 -15717.00 0.00
3262 -15314.00 0.00
3263 -14911.00 0.00
3264 -14508.00 0.00
3265 -14105.00 0.00
3266 -13702.00 0.00
3267 -13299.00 0.00
3268 -12896.00 0.00
3269 -12493.00 0.00
3270 -12090.00 0.00
3271 -11687.00 0.00
3272 -11284.00 0.00
3273 -10881.00 0.00
3274 -10478.00 0.00
3275 -10075.00 0.00
3276 -9672.00 0.00
3277 -9269.00 0.00
3278 -8866.00 0.00
3279 -8463.00 0.00
3280 -8060.00 0.00
3281 -7657.00 0.00
3282 -7254.00 0.00
3283 -6851.00 0.00
3284 -6448.00 0.00
3285 -6045.00 0.00
3286 -5642.00 0.00
3287 -5239.00 0.00
3288 -4836.00 0.00
3289 -4433.00 0.00
3290 -4030.00 0.00
3291 -3627.00 0.00
3292 -3224.00 0.00
3293 -2821.00 0.00
3294 -2418.00 0.00
3295 -2015.00 0.00
3296 -1612.00 0.00
3297 -1209.00 0.00
3298 -806.00 0.00
3299 -403.00 0.00
3300 0.00 0.00
3301 403.00 0.00
3302 806.00 0.00
3303 1209.00 0.00
3304 1612.00 0.00
3305 2015.00 0.00
3306 2418.00 0.00
3307 2821.00 0.00
3308 3224.00 0.00
3309 3627.00 0.00
3310 4030.00 0.00
3311 4433.00 0.00
3312 4836.00 0.00
3313 5239.00 0.00
3314 5642.00 0.00
3315 6045.00 0.00
3316 6448.00 0.00
3317 6851.00 0.00
3318 7254.00 0.00
3319 7657.00 0.00
3320 8060.00 0.00
3321 8463.00 0.00
3322 8866.00 0.00
3323 9269.00 0.00
3324 9672.00 0.00
3325 10075.00 0.00
3326 10478.00 0.00
3327 10881.00 0.00
3328 11284.00 0.00
3329 11687.00 0.00
3330 12090.00 0.00
3331 12493.00 0.00
3332 12896.00 0.00
3333 13299.00 0.00
3334 13702.00 0.00
3335 14105.00 0.00
3336 14508.00 0.00
3337 14911.00 0.00
3338 15314.00 0.00
3339 15717.00 0.00
3340 17732.00 0.00
3341 19344.00 0.00
3342 20956.00 0.00
3343 22568.00 0.00
3344 24180.00 0.00
3345 25792.00 0.00
3346 27404.00 0.00
3347 29016.00 0.00
3348 -15918.50 349.01
3349 -15515.50 349.01
3350 -15112.50 349.01
3351 -14709.50 349.01
3352 -14306.50 349.01
3353 -13903.50 349.01
3354 -13500.50 349.01
3355 -13097.50 349.01
3356 -12694.50 349.01
3357 -12291.50 349.01
3358 -11888.50 349.01
3359 -11485.50 349.01
3360 -11082.50 349.01
3361 -10679.50 349.01
3362 -10276.50 349.01
3363 -9873.50 349.01
3364 -9470.50 349.01
3365 -9067.50 349.01
3366 -8664.50 349.01
3367 -8261.50 349.01
3368 -7858.50 349.01
3369 -7455.50 349.01
3370 -7052.50 349.01
3371 -6649.50 349.01
3372 -6246.50 349.01
3373 -5843.50 349.01
3374 -5440.50 349.01
3375 -5037.50 349.01
3376 -4634.50 349.01
3377 -4231.50 349.01
3378 -3828.50 349.01
3379 -3425.50 349.01
3380 -3022.50 349.01
3381 -2619.50 349.01
3382 -2216.50 349.01
3383 -1813.50 349.01
3384 -1410.50 349.01
3385 -1007.50 349.01
3386 -604.50 349.01
3387 -201.50 349.01
3388 201.50 349.01
3389 604.50 349.01
3390 1007.50 349.01
3391 1410.50 349.01
3392 1813.50 349.01
3393 2216.50 349.01
3394 2619.50 349.01
3395 3022.50 349.01
3396 3425.50 349.01
3397 3828.50 349.01
3398 4231.50 349.01
3399 4634.50 349.01
3400 5037.50 349.01
3401 5440.50 349.01
3402 5843.50 349.01
3403 6246.50 349.01
3404 6649.50 349.01
3405 7052.50 349.01
3406 7455.50 349.01
3407 7858.50 349.01
3408 8261.50 349.01
3409 8664.50 349.01
3410 9067.50 349.01
3411 9470.50 349.01
3412 9873.50 349.01
3413 10276.50 349.01
3414 10679.50 349.01
3415 11082.50 349.01
3416 11485.50 349.01
3417 11888.50 349.01
3418 12291.50 349.01
3419 12694.50 349.01
3420 13097.50 349.01
3421 13500.50 349.01
3422 13903.50 349.01
3423 14306.50 349.01
3424 14709.50 349.01
3425 15112.50 349.01
3426 15515.50 349.01
3427 15918.50 349.01
3428 -15717.00 698.02
3429 -15314.00 698.02
3430 -14911.00 698.02
3431 -14508.00 698.02
3432 -14105.00 698.02
3433 -13702.00 698.02
3434 -13299.00 698.02
3435 -12896.00 698.02
3436 -12493.00 698.02
3437 -12090.00 698.02
3438 -11687.00 698.02
3439 -11284.00 698.02
3440 -10881.00 698.02
3441 -10478.00 698.02
3442 -10075.00 698.02
3443 -9672.00 698.02
3444 -9269.00 698.02
3445 -8866.00 698.02
3446 -8463.00 698.02
3447 -8060.00 698.02
3448 -7657.00 698.02
3449 -7254.00 698.02
3450 -6851.00 698.02
3451 -6448.00 698.02
3452 -6045.00 698.02
3453 -5642.00 698.02
3454 -5239.00 698.02
3455 -4836.00 698.02
3456 -4433.00 698.02
3457 -4030.00 698.02
3458 -3627.00 698.02
3459 -3224.00 698.02
3460 -2821.00 698.02
3461 -2418.00 698.02
3462 -2015.00 698.02
3463 -1612.00 698.02
3464 -1209.00 698.02
3465 -806.00 698.02
3466 -403.00 698.02
3467 0.00 698.02
3468 403.00 698.02
3469 806.00 698.02
3470 1209.00 698.02
3471 1612.00 698.02
3472 2015.00 698.02
3473 2418.00 698.02
3474 2821.00 698.02
3475 3224.00 698.02
3476 3627.00 698.02
3477 4030.00 698.02
3478 4433.00 698.02
3479 4836.00 698.02
3480 5239.00 698.02
3481 5642.00 698.02
3482 6045.00 698.02
3483 6448.00 698.02
3484 6851.00 698.02
3485 7254.00 698.02
3486 7657.00 698.02
3487 8060.00 698.02
3488 8463.00 698.02
3489 8866.00 698.02
3490 9269.00 698.02
3491 9672.00 698.02
3492 10075.00 698.02
3493 10478.00 698.02
3494 10881.00 698.02
3495 11284.00 698.02
3496 11687.00 698.02
3497 12090.00 698.02
3498 12493.00 698.02
3499 12896.00 698.02
3500 13299.00 698.02
3501 13702.00 698.02
3502 14105.00 698.02
3503 14508.00 698.02
3504 14911.00 698.02
3505 15314.00 698.02
3506 15717.00 698.02
3507 -15918.50 1047.02
3508 -15515.50 1047.02
3509 -15112.50 1047.02
3510 -14709.50 1047.02
3511 -14306.50 1047.02
3512 -13903.50 1047.02
3513 -13500.50 1047.02
3514 -13097.50 1047.02
3515 -12694.50 1047.02
3516 -12291.50 1047.02
3517 -11888.50 1047.02
3518 -11485.50 1047.02
3519 -11082.50 1047.02
3520 -10679.50 1047.02
3521 -10276.50 1047.02
3522 -9873.50 1047.02
3523 -9470.50 1047.02
3524 -9067.50 1047.02
3525 -8664.50 1047.02
3526 -8261.50 1047.02
3527 -7858.50 1047.02
3528 -7455.50 1047.02
3529 -7052.50 1047.02
3530 -6649.50 1047.02
3531 -6246.50 1047.02
3532 -5843.50 1047.02
3533 -5440.50 1047.02
3534 -5037.50 1047.02
3535 -4634.50 1047.02
3536 -4231.50 1047.02
3537 -3828.50 1047.02
3538 -3425.50 1047.02
3539 -3022.50 1047.02
3540 -2619.50 1047.02
3541 -2216.50 1047.02
3542 -1813.50 1047.02
3543 -1410.50 1047.02
3544 -1007.50 1047.02
3545 -604.50 1047.02
3546 -201.50 1047.02
3547 201.50 1047.02
3548 604.50 1047.02
3549 1007.50 1047.02
3550 1410.50 1047.02
3551 1813.50 1047.02
3552 2216.50 1047.02
3553 2619.50 1047.02
3554 3022.50 1047.02
3555 3425.50 1047.02
3556 3828.50 1047.02
3557 4231.50 1047.02
3558 4634.50 1047.02
3559 5037.50 1047.02
3560 5440.50 1047.02
3561 5843.50 1047.02
3562 6246.50 1047.02
3563 6649.50 1047.02
3564 7052.50 1047.02
3565 7455.50 1047.02
3566 7858.50 1047.02
3567 8261.50 1047.02
3568 8664.50 1047.02
3569 9067.50 1047.02
3570 9470.50 1047.02
3571 9873.50 1047.02
3572 10276.50 1047.02
3573 10679.50 1047.02
3574 11082.50 1047.02
3575 11485.50 1047.02
3576 11888.50 1047.02
3577 12291.50 1047.02
3578 12694.50 1047.02
3579 13097.50 1047.02
3580 13500.50 1047.02
3581 13903.50 1047.02
3582 14306.50 1047.02
3583 14709.50 1047.02
3584 15112.50 1047.02
3585 15515.50 1047.02
3586 15918.50 1047.02
3587 -29822.00 1396.03
3588 -28210.00 1396.03
3589 -26598.00 1396.03
3590 -24986.00 1396.03
3591 -23374.00 1396.03
3592 -21762.00 1396.03
3593 -20150.00 1396.03
3594 -18538.00 1396.03
3595 -16926.00 1396.03
3596 -15717.00 1396.03
3597 -15314.00 1396.03
3598 -14911.00 1396.03
3599 -14508.00 1396.03
3600 -14105.00 1396.03
3601 -13702.00 1396.03
3602 -13299.00 1396.03
3603 -12896.00 1396.03
3604 -12493.00 1396.03
3605 -12090.00 1396.03
3606 -11687.00 1396.03
3607 -11284.00 1396.03
3608 -10881.00 1396.03
3609 -10478.00 1396.03
3610 -10075.00 1396.03
3611 -9672.00 1396.03
3612 -9269.00 1396.03
3613 -8866.00 1396.03
3614 -8463.00 1396.03
3615 -8060.00 1396.03
3616 -7657.00 1396.03
3617 -7254.00 1396.03
3618 -6851.00 1396.03
3619 -6448.00 1396.03
3620 -6045.00 1396.03
3621 -5642.00 1396.03
3622 -5239.00 1396.03
3623 -4836.00 1396.03
3624 -4433.00 1396.03
3625 -4030.00 1396.03
3626 -3627.00 1396.03
3627 -3224.00 1396.03
3628 -2821.00 1396.03
3629 -2418.00 1396.03
3630 -2015.00 1396.03
3631 -1612.00 1396.03
3632 -1209.00 1396.03
3633 -806.00 1396.03
3634 -403.00 1396.03
3635 0.00 1396.03
3636 403.00 1396.03
3637 806.00 1396.03
3638 1209.00 1396.03
3639 1612.00 1396.03
3640 2015.00 1396.03
3641 2418.00 1396.03
3642 2821.00 1396.03
3643 3224.00 1396.03
3644 3627.00 1396.03
3645 4030.00 1396.03
3646 4433.00 1396.03
3647 4836.00 1396.03
3648 5239.00 1396.03
3649 5642.00 1396.03
3650 6045.00 1396.03
3651 6448.00 1396.03
3652 6851.00 1396.03
3653 7254.00 1396.03
3654 7657.00 1396.03
3655 8060.00 1396.03
3656 8463.00 1396.03
3657 8866.00 1396.03
3658 9269.00 1396.03
3659 9672.00 1396.03
3660 10075.00 1396.03
3661 10478.00 1396.03
3662 10881.00 1396.03
3663 11284.00 1396.03
3664 11687.00 1396.03
3665 12090.00 1396.03
3666 12493.00 1396.03
3667 12896.00 1396.03
3668 13299.00 1396.03
3669 13702.00 1396.03
3670 14105.00 1396.03
3671 14508.00 1396.03
3672 14911.00 1396.03
3673 15314.00 1396.03
3674 15717.00 1396.03
3675 16926.00 1396.03
3676 18538.00 1396.03
3677 20150.00 1396.03
3678 21762.00 1396.03
3679 23374.00 1396.03
3680 24986.00 1396.03
3681 26598.00 1396.03
3682 28210.00 1396.03
3683 29822.00 1396.03
3684 -15515.50 1745.04
3685 -15112.50 1745.04
3686 -14709.50 1745.04
3687 -14306.50 1745.04
3688 -13903.50 1745.04
3689 -13500.50 1745.04
3690 -13097.50 1745.04
3691 -12694.50 1745.04
3692 -12291.50 1745.04
3693 -11888.50 1745.04
3694 -11485.50 1745.04
3695 -11082.50 1745.04
3696 -10679.50 1745.04
3697 -10276.50 1745.04
3698 -9873.50 1745.04
3699 -9470.50 1745.04
3700 -9067.50 1745.04
3701 -8664.50 1745.04
3702 -8261.50 1745.04
3703 -7858.50 1745.04
3704 -7455.50 1745.04
3705 -7052.50 1745.04
3706 -6649.50 1745.04
3707 -6246.50 1745.04
3708 -5843.50 1745.04
3709 -5440.50 1745.04
3710 -5037.50 1745.04
3711 -4634.50 1745.04
3712 -4231.50 1745.04
3713 -3828.50 1745.04
3714 -3425.50 1745.04
3715 -3022.50 1745.04
3716 -2619.50 1745.04
3717 -2216.50 1745.04
3718 -1813.50 1745.04
3719 -1410.50 1745.04
3720 -1007.50 1745.04
3721 -604.50 1745.04
3722 -201.50 1745.04
3723 201.50 1745.04
3724 604.50 1745.04
3725 1007.50 1745.04
3726 1410.50 1745.04
3727 1813.50 1745.04
3728 2216.50 1745.04
3729 2619.50 1745.04
3730 3022.50 1745.04
3731 3425.50 1745.04
3732 3828.50 1745.04
3733 4231.50 1745.04
3734 4634.50 1745.04
3735 5037.50 1745.04
3736 5440.50 1745.04
3737 5843.50 1745.04
3738 6246.50 1745.04
3739 6649.50 1745.04
3740 7052.50 1745.04
3741 7455.50 1745.04
3742 7858.50 1745.04
3743 8261.50 1745.04
3744 8664.50 1745.04
3745 9067.50 1745.04
3746 9470.50 1745.04
3747 9873.50 1745.04
3748 10276.50 1745.04
3749 10679.50 1745.04
3750 11082.50 1745.04
3751 11485.50 1745.04
3752 11888.50 1745.04
3753 12291.50 1745.04
3754 12694.50 1745.04
3755 13097.50 1745.04
3756 13500.50 1745.04
3757 13903.50 1745.04
3758 14306.50 1745.04
3759 14709.50 1745.04
3760 15112.50 1745.04
3761 15515.50 1745.04
3762 -15717.00 2094.05
3763 -15314.00 2094.05
3764 -14911.00 2094.05
3765 -14508.00 2094.05
3766 -14105.00 2094.05
3767 -13702.00 2094.05
3768 -13299.00 2094.05
3769 -12896.00 2094.05
3770 -12493.00 2094.05
3771 -12090.00 2094.05
3772 -11687.00 2094.05
3773 -11284.00 2094.05
3774 -10881.00 2094.05
3775 -10478.00 2094.05
3776 -10075.00 2094.05
3777 -9672.00 2094.05
3778 -9269.00 2094.05
3779 -8866.00 2094.05
3780 -8463.00 2094.05
3781 -8060.00 2094.05
3782 -7657.00 2094.05
3783 -7254.00 2094.05
3784 -6851.00 2094.05
3785 -6448.00 2094.05
3786 -6045.00 2094.05
3787 -5642.00 2094.05
3788 -5239.00 2094.05
3789 -4836.00 2094.05
3790 -4433.00 2094.05
3791 -4030.00 2094.05
3792 -3627.00 2094.05
3793 -3224.00 2094.05
3794 -2821.00 2094.05
3795 -2418.00 2094.05
3796 -2015.00 2094.05
3797 -1612.00 2094.05
3798 -1209.00 2094.05
3799 -806.00 2094.05
3800 -403.00 2094.05
3801 0.00 2094.05
3802 403.00 2094.05
3803 806.00 2094.05
3804 1209.00 2094.05
3805 1612.00 2094.05
3806 2015.00 2094.05
3807 2418.00 2094.05
3808 2821.00 2094.05
3809 3224.00 2094.05
3810 3627.00 2094.05
3811 4030.00 2094.05
3812 4433.00 2094.05
3813 4836.00 2094.05
3814 5239.00 2094.05
3815 5642.00 2094.05
3816 6045.00 2094.05
3817 6448.00 2094.05
3818 6851.00 2094.05
3819 7254.00 2094.05
3820 7657.00 2094.05
3821 8060.00 2094.05
3822 8463.00 2094.05
3823 8866.00 2094.05
3824 9269.00 2094.05
3825 9672.00 2094.05
3826 10075.00 2094.05
3827 10478.00 2094.05
3828 10881.00 2094.05
3829 11284.00 2094.05
3830 11687.00 2094.05
3831 12090.00 2094.05
3832 12493.00 2094.05
3833 12896.00 2094.05
3834 13299.00 2094.05
3835 13702.00 2094.05
3836 14105.00 2094.05
3837 14508.00 2094.05
3838 14911.00 2094.05
3839 15314.00 2094.05
3840 15717.00 2094.05
3841 -15515.50 2443.06
3842 -15112.50 2443.06
3843 -14709.50 2443.06
3844 -14306.50 2443.06
3845 -13903.50 2443.06
3846 -13500.50 2443.06
3847 -13097.50 2443.06
3848 -12694.50 2443.06
3849 -12291.50 2443.06
3850 -11888.50 2443.06
3851 -11485.50 2443.06
3852 -11082.50 2443.06
3853 -10679.50 2443.06
3854 -10276.50 2443.06
3855 -9873.50 2443.06
3856 -9470.50 2443.06
3857 -9067.50 2443.06
3858 -8664.50 2443.06
3859 -8261.50 2443.06
3860 -7858.50 2443.06
3861 -7455.50 2443.06
3862 -7052.50 2443.06
3863 -6649.50 2443.06
3864 -6246.50 2443.06
3865 -5843.50 2443.06
3866 -5440.50 2443.06
3867 -5037.50 2443.06
3868 -4634.50 2443.06
3869 -4231.50 2443.06
3870 -3828.50 2443.06
3871 -3425.50 2443.06
3872 -3022.50 2443.06
3873 -2619.50 2443.06
3874 -2216.50 2443.06
3875 -1813.50 2443.06
3876 -1410.50 2443.06
3877 -1007.50 2443.06
3878 -604.50 2443.06
3879 -201.50 2443.06
3880 201.50 2443.06
3881 604.50 2443.06
3882 1007.50 2443.06
3883 1410.50 2443.06
3884 1813.50 2443.06
3885 2216.50 2443.06
3886 2619.50 2443.06
3887 3022.50 2443.06
3888 3425.50 2443.06
3889 3828.50 2443.06
3890 4231.50 2443.06
3891 4634.50 2443.06
3892 5037.50 2443.06
3893 5440.50 2443.06
3894 5843.50 2443.06
3895 6246.50 2443.06
3896 6649.50 2443.06
3897 7052.50 2443.06
3898 7455.50 2443.06
3899 7858.50 2443.06
3900 8261.50 2443.06
3901 8664.50 2443.06
3902 9067.50 2443.06
3903 9470.50 2443.06
3904 9873.50 2443.06
3905 10276.50 2443.06
3906 10679.50 2443.06
3907 11082.50 2443.06
3908 11485.50 2443.06
3909 11888.50 2443.06
3910 12291.50 2443.06
3911 12694.50 2443.06
3912 13097.50 2443.06
3913 13500.50 2443.06
3914 13903.50 2443.06
3915 14306.50 2443.06
3916 14709.50 2443.06
3917 15112.50 2443.06
3918 15515.50 2443.06
3919 -29016.00 2792.07
3920 -27404.00 2792.07
3921 -25792.00 2792.07
3922 -24180.00 2792.07
3923 -22568.00 2792.07
3924 -20956.00 2792.07
3925 -19344.00 2792.07
3926 -17732.00 2792.07
3927 -15717.00 2792.07
3928 -15314.00 2792.07
3929 -14911.00 2792.07
3930 -14508.00 2792.07
3931 -14105.00 2792.07
3932 -13702.00 2792.07
3933 -13299.00 2792.07
3934 -12896.00 2792.07
3935 -12493.00 2792.07
3936 -12090.00 2792.07
3937 -11687.00 2792.07
3938 -11284.00 2792.07
3939 -10881.00 2792.07
3940 -10478.00 2792.07
3941 -10075.00 2792.07
3942 -9672.00 2792.07
3943 -9269.00 2792.07
3944 -8866.00 2792.07
3945 -8463.00 2792.07
3946 -8060.00 2792.07
3947 -7657.00 2792.07
3948 -7254.00 2792.07
3949 -6851.00 2792.07
3950 -6448.00 2792.07
3951 -6045.00 2792.07
3952 -5642.00 2792.07
3953 -5239.00 2792.07
3954 -4836.00 2792.07
3955 -4433.00 2792.07
3956 -4030.00 2792.07
3957 -3627.00 2792.07
3958 -3224.00 2792.07
3959 -2821.00 2792.07
3960 -2418.00 2792.07
3961 -2015.00 2792.07
3962 -1612.00 2792.07
3963 -1209.00 2792.07
3964 -806.00 2792.07
3965 -403.00 2792.07
3966 0.00 2792.07
3967 403.00 2792.07
3968 806.00 2792.07
3969 1209.00 2792.07
3970 1612.00 2792.07
3971 2015.00 2792.07
3972 2418.00 2792.07
3973 2821.00 2792.07
3974 3224.00 2792.07
3975 3627.00 2792.07
3976 4030.00 2792.07
3977 4433.00 2792.07
3978 4836.00 2792.07
3979 5239.00 2792.07
3980 5642.00 2792.07
3981 6045.00 2792.07
3982 6448.00 2792.07
3983 6851.00 2792.07
3984 7254.00 2792.07
3985 7657.00 2792.07
3986 8060.00 2792.07
3987 8463.00 2792.07
3988 8866.00 2792.07
3989 9269.00 2792.07
3990 9672.00 2792.07
3991 10075.00 2792.07
3992 10478.00 2792.07
3993 10881.00 2792.07
3994 11284.00 2792.07
3995 11687.00 2792.07
3996 12090.00 2792.07
3997 12493.00 2792.07
3998 12896.00 2792.07
3999 13299.00 2792.07
4000 13702.00 2792.07
4001 14105.00 2792.07
4002 14508.00 2792.07
4003 14911.00 2792.07
4004 15314.00 2792.07
4005 15717.00 2792.07
4006 17732.00 2792.07
4007 19344.00 2792.07
4008 20956.00 2792.07
4009 22568.00 2792.07
4010 24180.00 2792.07
4011 25792.00 2792.07
4012 27404.00 2792.07
4013 29016.00 2792.07
4014 -15515.50 3141.07
4015 -15112.50 3141.07
4016 -14709.50 3141.07
4017 -14306.50 3141.07
4018 -13903.50 3141.07
